0	1	0.00422183
0	2	0
0	3	0
0	4	0
0	5	0
0	6	0
0	7	0
0	8	0.00271047
0	9	0
0	10	0
0	11	0
0	12	0
0	13	0.000899326
0	14	0
0	15	0.00272296
0	16	0
0	17	0
0	18	0
0	19	0
0	20	0
0	21	0.00423432
0	22	0
0	23	0
0	24	0.0003997
0	25	0.00617037
0	26	0
0	27	0
0	28	0
0	29	0
0	30	0
0	31	0.0101424
0	32	0
0	33	0
0	34	0.00269798
0	35	0
0	36	0
0	37	0
0	38	0
0	39	0
0	40	0
0	41	0
0	42	0
0	43	0
0	44	0
0	45	0.00178616
0	46	0
0	47	0
0	48	0
0	49	0
0	50	0
1	0	0.00563328
1	1	0
1	2	0.00233575
1	3	0
1	4	0.00625781
1	5	0
1	6	0
1	7	0
1	8	0
1	9	0
1	10	0.000562078
1	11	0.000349738
1	12	0
1	13	0.00696977
1	14	0
1	15	0
1	16	0
1	17	0
1	18	0.0169248
1	19	0.000624532
1	20	0
1	21	0.000999251
1	22	0.0116538
1	23	0
1	24	0
1	25	0.00953035
1	26	0
1	27	0.0101799
1	28	0
1	29	0
1	30	0
1	31	0
1	32	0
1	33	0
1	34	0
1	35	0
1	36	0
1	37	0
1	38	0
1	39	0
1	40	0
1	41	0
1	42	0
1	43	0
1	44	0
1	45	0
1	46	0
1	47	0
1	48	0
1	49	0
1	50	0
2	0	0.0041344
2	1	0.00452161
2	2	0.00534599
2	3	0
2	4	0
2	5	0
2	6	0
2	7	0
2	8	0
2	9	0
2	10	0
2	11	0
2	12	0.00261054
2	13	0.00104921
2	14	0
2	15	0
2	16	0
2	17	0
2	18	0.00776917
2	19	0
2	20	0
2	21	0
2	22	0.019398
2	23	0
2	24	0
2	25	0
2	26	0
2	27	0
2	28	0
2	29	0.0176742
2	30	0
2	31	0
2	32	0
2	33	0
2	34	0
2	35	0
2	36	0.00377217
2	37	0
2	38	0
2	39	0
2	40	0
2	41	0
2	42	0
2	43	0
2	44	0
2	45	0
2	46	0
2	47	0.00059955
2	48	0
2	49	0
2	50	0
3	0	0.00502123
3	1	0
3	2	0.0201849
3	3	0
3	4	0.00956782
3	5	0.011941
3	6	0
3	7	0
3	8	0.0168249
3	9	0.0109543
3	10	0.00903073
3	11	0
3	12	0
3	13	0.00988009
3	14	0.00134899
3	15	0
3	16	0
3	17	0.0142393
3	18	0
3	19	0.00630777
3	20	0
3	21	0
3	22	0
3	23	0
3	24	0
3	25	0
3	26	0
3	27	0
3	28	0
3	29	0
3	30	0.0083937
3	31	0.000474644
3	32	0.0304647
3	33	0
3	34	0
3	35	0
3	36	0
3	37	0
3	38	0
3	39	0
3	40	0.00117412
3	41	0
3	42	0
3	43	0
3	44	0
3	45	0
3	46	0
3	47	0
