0	1	0.0180163
0	2	0.0189502
0	3	0.0215378
0	4	0.025429
0	5	0.0109926
0	6	0.0149228
0	7	0.0213822
0	8	0.0153313
0	9	0.0223939
0	10	0.0183665
0	11	0.0167322
0	12	0.0223355
0	13	0.0187556
0	14	0.0185221
0	15	0.0185805
0	16	0.0122184
0	17	0.0220437
0	18	0.0257792
0	19	0.0147671
0	20	0.015059
0	21	0.0147477
0	22	0.024534
0	23	0.0146893
0	24	0.0113039
0	25	0.0148644
0	26	0.0151368
0	27	0.0120627
0	28	0.012841
0	29	0.0194755
0	30	0.0120238
0	31	0.0123935
0	32	0.0133857
0	33	0.0143196
0	34	0.00801588
0	35	0.0154675
0	36	0.00747111
0	37	0.0104868
0	38	0.00939725
0	39	0.0100588
0	40	0.00447488
0	41	0.00891085
0	42	0.00628429
0	43	0.00540877
0	44	0.0109926
0	45	0.00466944
0	46	0.00381338
0	47	0.00482509
0	48	0.00379392
0	49	0.0029184
0	50	0.0019456
1	0	0.0251566
1	1	0.0169851
1	2	0.0220242
1	3	0.0221799
1	4	0.0261489
1	5	0.0256236
1	6	0.0248842
1	7	0.0189696
1	8	0.0225495
1	9	0.0176271
1	10	0.0251177
1	11	0.0236391
1	12	0.0329779
1	13	0.0159734
1	14	0.0272773
1	15	0.0173158
1	16	0.0248453
1	17	0.0163625
1	18	0.0169462
1	19	0.0188334
1	20	0.0193393
1	21	0.0171602
1	22	0.0192031
1	23	0.0214405
1	24	0.0245924
1	25	0.0183276
1	26	0.0183859
1	27	0.0156621
1	28	0.0137165
1	29	0.016129
1	30	0.0151757
1	31	0.0160318
1	32	0.0163236
1	33	0.0154481
1	34	0.00766567
1	35	0.0188918
1	36	0.0108565
1	37	0.013697
1	38	0.010837
1	39	0.0119654
1	40	0.00832717
1	41	0.00470835
1	42	0.00756839
1	43	0.00184832
1	44	0.00725709
1	45	0.00381338
1	46	0.00476672
1	47	0.0114207
1	48	0.00383283
1	49	0.00385229
1	50	0.0029184
2	0	0.0239893
2	1	0.0248648
2	2	0.0299039
2	3	0.0234445
2	4	0.0127242
2	5	0.0248064
2	6	0.0239698
2	7	0.0173742
2	8	0.0210319
2	9	0.0289116
2	10	0.0173353
2	11	0.0252928
2	12	0.0116736
2	13	0.0192809
2	14	0.018561
2	15	0.0202537
2	16	0.0202343
2	17	0.0156232
2	18	0.0237558
2	19	0.0216351
2	20	0.0131523
2	21	0.0168489
2	22	0.0143585
2	23	0.0171018
2	24	0.0326277
2	25	0.0232305
2	26	0.0291451
2	27	0.0208374
2	28	0.0137943
2	29	0.0116931
2	30	0.0198257
2	31	0.0166933
2	32	0.0253512
2	33	0.016129
2	34	0.0219269
2	35	0.0124324
2	36	0.011946
2	37	0.012627
2	38	0.0152535
2	39	0.0103117
2	40	0.0147866
2	41	0.0119265
2	42	0.0082688
2	43	0.00268493
2	44	0.00661504
2	45	0.00472781
2	46	0.0132301
2	47	0.0105257
2	48	0.00572007
2	49	0.00572007
2	50	0.00478618
3	0	0.0284447
3	1	0.0245729
3	2	0.0193587
3	3	0.0198062
3	4	0.0271606
3	5	0.0256236
3	6	0.0243784
3	7	0.0257792
3	8	0.0249231
3	9	0.0249426
3	10	0.0240087
3	11	0.019028
3	12	0.0264796
3	13	0.025643
3	14	0.0269855
3	15	0.0194949
3	16	0.0244367
3	17	0.0264602
3	18	0.0178022
3	19	0.0283085
3	20	0.0231137
3	21	0.0292618
3	22	0.015273
3	23	0.0186583
3	24	0.0240476
3	25	0.0156232
3	26	0.0147477
3	27	0.0153313
3	28	0.0178606
3	29	0.0200591
3	30	0.0135998
3	31	0.0164598
3	32	0.020351
3	33	0.0142613
3	34	0.0116347
3	35	0.0231527
3	36	0.00661504
3	37	0.0140083
3	38	0.0104284
3	39	0.0146893
3	40	0.011518
3	41	0.0190669
3	42	0.0150395
3	43	0.007296
3	44	0.00552551
3	45	0.00931943
3	46	0.00474727
3	47	0.00756839
3	48	0.00943616
3	49	0.00377447
3	50	0.0009728
4	0	0.0285614
4	1	0.0274719
4	2	0.0230554
4	3	0.0316938
4	4	0.0217324
4	5	0.0264213
4	6	0.0298455
4	7	0.0251761
4	8	0.0224717
4	9	0.0326277
4	10	0.0370832
4	11	0.02718
4	12	0.0290673
4	13	0.0162263
4	14	0.0233083
4	15	0.0226663
4	16	0.0182886
4	17	0.0246313
4	18	0.0342426
4	19	0.0315382
4	20	0.0317717
4	21	0.0263629
4	22	0.0200786
4	23	0.0191447
4	24	0.0190085
4	25	0.0168878
4	26	0.0171991
4	27	0.0249231
4	28	0.0185027
4	29	0.0228024
4	30	0.0211487
4	31	0.0227441
4	32	0.0188529
4	33	0.0253512
4	34	0.0251761
4	35	0.013055
4	36	0.017919
4	37	0.0125686
4	38	0.0186583
4	39	0.0144364
4	40	0.0135025
4	41	0.0211098
4	42	0.0163041
4	43	0.0120627
4	44	0.0129577
4	45	0.00548659
4	46	0.013055
4	47	0.00933888
4	48	0.00752948
4	49	0.00655668
4	50	0.00747111
5	0	0.0200397
5	1	0.0339702
5	2	0.0228997
5	3	0.0328417
5	4	0.0240865
5	5	0.0163625
5	6	0.0313436
5	7	0.030293
5	8	0.0257987
5	9	0.0220047
5	10	0.0290673
5	11	0.0244367
5	12	0.0245535
5	13	0.0274524
5	14	0.0279583
5	15	0.0330752
5	16	0.0267131
5	17	0.0252734
5	18	0.0415191
5	19	0.0273162
5	20	0.0220826
5	21	0.0322386
5	22	0.0225106
5	23	0.0235612
5	24	0.0380754
5	25	0.0263045
5	26	0.0206234
5	27	0.0268687
5	28	0.0234056
5	29	0.0171797
5	30	0.017705
5	31	0.0159734
5	32	0.0147087
5	33	0.0304681
5	34	0.0148449
5	35	0.0258181
5	36	0.0193393
5	37	0.0197284
5	38	0.0177439
5	39	0.0158566
5	40	0.00638157
5	41	0.0219464
5	42	0.0153702
5	43	0.00727655
5	44	0.00834663
5	45	0.0130161
5	46	0.0111677
5	47	0.0120627
5	48	0.0111677
5	49	0.00749056
5	50	0.00369664
6	0	0.0262851
6	1	0.0217907
6	2	0.0312853
6	3	0.0267715
6	4	0.0331141
6	5	0.0287365
6	6	0.032939
6	7	0.0338145
6	8	0.0267715
6	9	0.0296899
6	10	0.026966
6	11	0.0343009
6	12	0.0209736
6	13	0.0366357
6	14	0.0339507
6	15	0.028075
6	16	0.0222966
6	17	0.0314993
6	18	0.0362465
6	19	0.0202343
6	20	0.0188529
6	21	0.0228997
6	22	0.0215378
6	23	0.0255457
6	24	0.0252734
6	25	0.027219
6	26	0.0242033
6	27	0.0187945
6	28	0.0248259
6	29	0.0246508
6	30	0.0279972
6	31	0.0136776
6	32	0.022569
6	33	0.0222188
6	34	0.0154481
6	35	0.0213432
6	36	0.0204677
6	37	0.0205455
6	38	0.0132106
6	39	0.0195144
6	40	0.0151951
6	41	0.0110316
6	42	0.0164792
6	43	0.0210319
6	44	0.0146115
6	45	0.00912487
6	46	0.0137943
6	47	0.022997
6	48	0.0175104
6	49	0.0121211
6	50	0.0156037
7	0	0.0314993
7	1	0.0376474
7	2	0.0361493
7	3	0.0250204
7	4	0.0376279
7	5	0.0343593
7	6	0.023211
7	7	0.0292813
7	8	0.0294564
7	9	0.0308767
7	10	0.0279583
7	11	0.0304681
7	12	0.0188918
7	13	0.0286782
7	14	0.0264796
7	15	0.0273552
7	16	0.0223355
7	17	0.026752
7	18	0.0295342
7	19	0.023678
7	20	0.0276275
7	21	0.0217518
7	22	0.0316744
7	23	0.0253706
7	24	0.0234056
7	25	0.0311685
7	26	0.0208958
7	27	0.0161096
7	28	0.0320635
7	29	0.0219464
7	30	0.0242811
7	31	0.0142613
7	32	0.0237752
7	33	0.0250788
7	34	0.0291451
7	35	0.0149811
7	36	0.0222188
7	37	0.0215573
7	38	0.026324
7	39	0.0198451
7	40	0.0239698
7	41	0.0270244
7	42	0.012627
7	43	0.0152924
7	44	0.0172186
7	45	0.00998093
7	46	0.0145336
7	47	0.0127631
7	48	0.019028
7	49	0.0172575
7	50	0.00904704
8	0	0.0264796
8	1	0.0316938
8	2	0.0252734
8	3	0.0379003
8	4	0.0278999
8	5	0.0294369
8	6	0.0371999
8	7	0.034476
8	8	0.0371221
8	9	0.0240087
8	10	0.0264018
8	11	0.0193782
8	12	0.0237558
8	13	0.034262
8	14	0.0342037
8	15	0.033153
8	16	0.0300984
8	17	0.0282307
8	18	0.0298261
8	19	0.0228414
8	20	0.0243784
8	21	0.0310712
8	22	0.0323553
8	23	0.0239309
8	24	0.0170046
8	25	0.0275692
8	26	0.0257208
8	27	0.0191253
8	28	0.0394179
8	29	0.0223744
8	30	0.01681
8	31	0.0131523
8	32	0.0302152
8	33	0.0125491
8	34	0.0309934
8	35	0.0196895
8	36	0.0233083
8	37	0.0219853
8	38	0.0284447
8	39	0.0107397
8	40	0.0180357
8	41	0.0145336
8	42	0.0230359
8	43	0.0143196
8	44	0.00988365
8	45	0.0144364
8	46	0.0278999
8	47	0.0144364
8	48	0.0155064
8	49	0.0135025
8	50	0.00813261
9	0	0.0402934
9	1	0.0344371
9	2	0.0292618
9	3	0.0271411
9	4	0.046422
9	5	0.0390677
9	6	0.0312269
9	7	0.0267715
9	8	0.0277248
9	9	0.0355656
9	10	0.0373361
9	11	0.0280945
9	12	0.023892
9	13	0.0335616
9	14	0.0377057
9	15	0.0245729
9	16	0.0337367
9	17	0.0241838
9	18	0.0418304
9	19	0.0335227
9	20	0.0347873
9	21	0.0282112
9	22	0.0248064
9	23	0.0261489
9	24	0.0346122
9	25	0.0240282
9	26	0.0301568
9	27	0.0278805
9	28	0.027433
9	29	0.0216156
9	30	0.0148644
9	31	0.0224717
9	32	0.0235029
9	33	0.02611
9	34	0.0246702
9	35	0.0292618
9	36	0.0246313
9	37	0.0226857
9	38	0.0241255
9	39	0.0158177
9	40	0.0218491
9	41	0.0187556
9	42	0.0257208
9	43	0.017919
9	44	0.0248064
9	45	0.0125102
9	46	0.0204677
9	47	0.0107397
9	48	0.0257598
9	49	0.00723764
9	50	0.0204483
10	0	0.043562
10	1	0.0348846
10	2	0.031188
10	3	0.0451963
10	4	0.0333671
10	5	0.0404685
10	6	0.0266936
10	7	0.0353905
10	8	0.0371026
10	9	0.0323359
10	10	0.0404296
10	11	0.0291062
10	12	0.0379587
10	13	0.0327639
10	14	0.0263823
10	15	0.00961127
10	16	0.0286782
10	17	0.0359158
10	18	0.0410911
10	19	0.0412078
10	20	0.0291256
10	21	0.0390677
10	22	0.0340869
10	23	0.03648
10	24	0.0347484
10	25	0.0347679
10	26	0.032297
10	27	0.0293008
10	28	0.0399626
10	29	0.0179968
10	30	0.0255068
10	31	0.0207401
10	32	0.0266742
10	33	0.0234056
10	34	0.0119071
10	35	0.0269466
10	36	0.032511
10	37	0.0196506
10	38	0.0207985
10	39	0.0277248
10	40	0.0178022
10	41	0.0270633
10	42	0.0213043
10	43	0.0166933
10	44	0.0205845
10	45	0.0221409
10	46	0.0237169
10	47	0.0142418
10	48	0.00618701
10	49	0.009728
10	50	0.0140083
11	0	0.0245146
11	1	0.0348263
11	2	0.037589
11	3	0.0424336
11	4	0.0356045
11	5	0.0371415
11	6	0.0221799
11	7	0.0282501
11	8	0.024106
11	9	0.027647
11	10	0.0407993
11	11	0.0356823
11	12	0.0331336
11	13	0.0315966
11	14	0.0343399
11	15	0.0283474
11	16	0.0293397
11	17	0.0250788
11	18	0.0202537
11	19	0.0364411
11	20	0.0250983
11	21	0.0458189
11	22	0.0417526
11	23	0.0401572
11	24	0.0286587
11	25	0.0421223
11	26	0.026752
11	27	0.0220437
11	28	0.0293397
11	29	0.0384062
11	30	0.0313631
11	31	0.0322775
11	32	0.0294369
11	33	0.0368886
11	34	0.0336394
11	35	0.02146
11	36	0.0335422
11	37	0.0217518
11	38	0.0215962
11	39	0.0156037
11	40	0.0180941
11	41	0.0222188
11	42	0.019456
11	43	0.0235418
11	44	0.0246897
11	45	0.0124324
11	46	0.00957236
11	47	0.026324
11	48	0.0261878
11	49	0.00692634
11	50	0.0225106
12	0	0.0370248
12	1	0.0392622
12	2	0.0387758
12	3	0.0313631
12	4	0.0469474
12	5	0.0482898
12	6	0.0428616
12	7	0.0370637
12	8	0.044243
12	9	0.0317717
12	10	0.0449239
12	11	0.0340286
12	12	0.0392233
12	13	0.0346901
12	14	0.0363633
12	15	0.0298066
12	16	0.0452936
12	17	0.0336784
12	18	0.0400988
12	19	0.042453
12	20	0.0381338
12	21	0.0330752
12	22	0.0295537
12	23	0.0279583
12	24	0.0305654
12	25	0.0291646
12	26	0.0358769
12	27	0.030293
12	28	0.0322386
12	29	0.0289311
12	30	0.0247675
12	31	0.0295537
12	32	0.0314409
12	33	0.0180163
12	34	0.0125686
12	35	0.0240476
12	36	0.0317522
12	37	0.0232305
12	38	0.0293008
12	39	0.0213822
12	40	0.017452
12	41	0.0200008
12	42	0.0198646
12	43	0.0231721
12	44	0.0121016
12	45	0.0164598
12	46	0.0190669
12	47	0.0269271
12	48	0.00873575
12	49	0.0198062
12	50	0.0242033
13	0	0.0372972
13	1	0.0361687
13	2	0.0373945
13	3	0.033834
13	4	0.0257403
13	5	0.0422585
13	6	0.0362855
13	7	0.0440484
13	8	0.0441457
13	9	0.0381727
13	10	0.0330558
13	11	0.0337951
13	12	0.0421417
13	13	0.0232694
13	14	0.0388147
13	15	0.0382311
13	16	0.0317522
13	17	0.0377057
13	18	0.0401961
13	19	0.0290089
13	20	0.0283474
13	21	0.0237169
13	22	0.0395346
13	23	0.0329196
13	24	0.0243589
13	25	0.0210903
13	26	0.0159539
13	27	0.0286392
13	28	0.0279583
13	29	0.0248842
13	30	0.0218686
13	31	0.0256625
13	32	0.0237169
13	33	0.0208179
13	34	0.0326666
13	35	0.0265575
13	36	0.017024
13	37	0.0326472
13	38	0.0288144
13	39	0.0374334
13	40	0.0161874
13	41	0.0284252
13	42	0.0249231
13	43	0.0130744
13	44	0.0276275
13	45	0.0246702
13	46	0.0238531
13	47	0.0188529
13	48	0.023892
13	49	0.0222577
13	50	0.0239503
14	0	0.0397486
14	1	0.0412857
14	2	0.0399432
14	3	0.0310712
14	4	0.0320051
14	5	0.0333281
14	6	0.0397681
14	7	0.0470835
14	8	0.0294369
14	9	0.0249621
14	10	0.034729
14	11	0.0259349
14	12	0.0377836
14	13	0.0403129
14	14	0.0408187
14	15	0.0465388
14	16	0.035838
14	17	0.0309545
14	18	0.0414024
14	19	0.0403129
14	20	0.0258376
14	21	0.0375501
14	22	0.0547103
14	23	0.0439122
14	24	0.0454492
14	25	0.0357601
14	26	0.0241449
14	27	0.0432896
14	28	0.0327056
14	29	0.0238142
14	30	0.025429
14	31	0.0328417
14	32	0.0262851
14	33	0.0337951
14	34	0.0454103
14	35	0.0232499
14	36	0.0288533
14	37	0.0342037
14	38	0.0124713
14	39	0.0184638
14	40	0.0192225
14	41	0.0269466
14	42	0.0278999
14	43	0.0195727
14	44	0.0348068
14	45	0.0314993
14	46	0.0176661
14	47	0.0136387
14	48	0.0112067
14	49	0.0200786
14	50	0.00836608
15	0	0.0346317
15	1	0.0451379
15	2	0.0390288
15	3	0.0354489
15	4	0.0404685
15	5	0.0412078
15	6	0.0337562
15	7	0.0427254
15	8	0.0331336
15	9	0.051325
15	10	0.0497296
15	11	0.0286976
15	12	0.0352932
15	13	0.0328223
15	14	0.0438733
15	15	0.0343009
15	16	0.0396708
15	17	0.0375501
15	18	0.0319079
15	19	0.0484066
15	20	0.0363244
15	21	0.0298066
15	22	0.0388926
15	23	0.0286392
15	24	0.0293202
15	25	0.0377447
15	26	0.0208958
15	27	0.0413051
15	28	0.0244757
15	29	0.0326277
15	30	0.0298261
15	31	0.0246119
15	32	0.0376279
15	33	0.0197479
15	34	0.0157205
15	35	0.037589
15	36	0.0262851
15	37	0.0541655
15	38	0.0325304
15	39	0.0208374
15	40	0.0304681
15	41	0.0294175
15	42	0.0136581
15	43	0.0261489
15	44	0.0226663
15	45	0.0334449
15	46	0.0325694
15	47	0.0163236
15	48	0.0234056
15	49	0.0158372
15	50	0.0158566
16	0	0.0356629
16	1	0.0382311
16	2	0.0285031
16	3	0.0427254
16	4	0.0471225
16	5	0.0377447
16	6	0.0439706
16	7	0.037375
16	8	0.0504494
16	9	0.0320051
16	10	0.0353321
16	11	0.023425
16	12	0.038484
16	13	0.0452936
16	14	0.0303903
16	15	0.039593
16	16	0.0383867
16	17	0.0361882
16	18	0.0409354
16	19	0.0266158
16	20	0.0392039
16	21	0.0437566
16	22	0.0286198
16	23	0.0309545
16	24	0.0445737
16	25	0.0426476
16	26	0.0508969
16	27	0.0408576
16	28	0.0452741
16	29	0.0386007
16	30	0.04864
16	31	0.0275692
16	32	0.0323553
16	33	0.0344955
16	34	0.0231332
16	35	0.0399237
16	36	0.0412662
16	37	0.035371
16	38	0.0282307
16	39	0.0305848
16	40	0.0276275
16	41	0.0308572
16	42	0.0276275
16	43	0.019923
16	44	0.0285809
16	45	0.0230943
16	46	0.042239
16	47	0.0224911
16	48	0.02146
16	49	0.0254874
16	50	0.0225301
17	0	0.0481342
17	1	0.0313436
17	2	0.0356434
17	3	0.0500992
17	4	0.0387953
17	5	0.0526674
17	6	0.0461497
17	7	0.0374139
17	8	0.0469668
17	9	0.0465971
17	10	0.0288727
17	11	0.0425697
17	12	0.0439317
17	13	0.0562084
17	14	0.0452741
17	15	0.0398265
17	16	0.0364217
17	17	0.0299039
17	18	0.0441457
17	19	0.0410911
17	20	0.039593
17	21	0.0372583
17	22	0.0396708
17	23	0.0343788
17	24	0.0323164
17	25	0.0346901
17	26	0.0476867
17	27	0.0325888
17	28	0.0368691
17	29	0.0439317
17	30	0.0313631
17	31	0.0353516
17	32	0.0245146
17	33	0.0259349
17	34	0.0264796
17	35	0.0292424
17	36	0.0399043
17	37	0.0399432
17	38	0.0246897
17	39	0.0395735
17	40	0.038056
17	41	0.0346122
17	42	0.0265964
17	43	0.032939
17	44	0.0278026
17	45	0.0264796
17	46	0.0219464
17	47	0.0328417
17	48	0.0300206
17	49	0.0339118
17	50	0.0235807
18	0	0.0415386
18	1	0.0364217
18	2	0.0603136
18	3	0.052862
18	4	0.0518892
18	5	0.0452547
18	6	0.0416942
18	7	0.0467139
18	8	0.0414802
18	9	0.0375696
18	10	0.0549827
18	11	0.0429589
18	12	0.035624
18	13	0.0416553
18	14	0.0394957
18	15	0.0421612
18	16	0.0458384
18	17	0.0453909
18	18	0.0352737
18	19	0.0566559
18	20	0.0356045
18	21	0.0395735
18	22	0.0553329
18	23	0.0370053
